"year","period","new.numb","meanlat","meanlong","area.ha","n.samp","catch","meannperha","sd.dens","larvpe","ptran","tranpe","pbig","bigpe"
2012,1,532,46.5297408333333,-84.233061944445,9.28996348686,6,0,0,0,0,,0,,0
2012,1,362,46.5005758333317,-84.2563313888883,8.30113420816,6,0,0,0,0,,0,,0
2012,1,22,46.5034261904771,-84.3272940476171,15.0406207007,7,0,0,0,0,,0,,0
2012,1,20,46.4969766253571,-84.2713008165729,13.6268656717,7,0,0,0,0,,0,,0
2012,1,281,46.40581529869,-84.2447574880471,12.3744854286,7,0,0,0,0,,0,,0
2012,1,282,46.40841803512,-84.2460323013086,12.1746413996,7,0,0,0,0,,0,,0
2012,1,421,46.5324921428571,-84.2299411904757,12.095131876,7,0,0,0,0,,0,,0
2012,1,156,46.4867190476186,-84.2879621428557,11.6789810861,7,0,0,0,0,,0,,0
2012,1,531,46.5245354761914,-84.2371140476214,10.9565905143,7,0,0,0,0,,0,,0
2012,1,155,46.4859368926463,-84.2928457234987,17.2156889419,8,0,0,0,0,,0,,0
2012,1,34,46.4962683333338,-84.321990208335,17.0849264646,8,0,0,0,0,,0,,0
2012,1,26,46.34583873052,-84.2020832059575,14.3830956134,8,0,0,0,0,,0,,0
2012,1,364,46.5058931250013,-84.251223125,14.3311514181,8,0,0,0,0,,0,,0
2012,1,132,46.5172854166675,-84.2388985416663,12.9645539405,8,0,0,0,0,,0,,0
2012,1,9,46.5276897405825,-84.1161760291688,12.5262470295,8,0,0,0,0,,0,,0
2012,1,51,46.320695625,-84.113384375,11.3019042845,8,0,0,0,0,,0,,0
2012,1,24,46.5285994975756,-84.1279150418133,18.6177090826,9,0,0,0,0,,0,,0
2012,1,413,46.3979588204089,-84.2398137607233,16.584433283,9,0,0,0,0,,0,,0
2012,1,12,46.5096577777767,-84.2438887037033,15.8965223301,9,0,0,0,0,,0,,0
2012,1,32,46.4359847379444,-84.2585016243333,15.8548800166,9,0,0,0,0,,0,,0
2012,1,50,46.3187261111111,-84.1190716666667,15.7803941593,9,0,0,0,0,,0,,0
2012,1,40,46.4400495454622,-84.2577819563889,15.3234342785,9,0,0,0,0,,0,,0
2012,1,352,46.3602352314256,-84.2121826283889,15.1371517585,9,0,0,0,0,,0,,0
2012,1,8,46.4954090740733,-84.2871312962967,14.4915342642,9,0,0,0,0,,0,,0
2012,1,363,46.5029551851856,-84.2534857407422,14.3973381906,9,0,0,0,0,,0,,0
2012,1,365,46.5076575925933,-84.2489431481478,14.2393451991,9,0,0,0,0,,0,,0
2012,1,43,46.5300366666667,-84.1861775925911,13.9499898225,9,0,0,0,0,,0,,0
2012,1,4003,46.4437322878533,-84.26227702913,12.8782208766,9,0,0,0,0,,0,,0
2012,1,366,46.5099766666689,-84.2475722222233,12.4830503335,9,0,0,0,0,,0,,0
2012,1,411,46.402655055099,-84.243201357833,18.849479717,10,0,0,0,0,,0,,0
2012,1,19,46.455720572984,-84.274431279701,14.2607078187,10,0,0,0,0,,0,,0
2012,1,111,46.4988968181818,-84.3115006060609,18.1841655738,11,0,0,0,0,,0,,0
2012,1,412,46.3990158239691,-84.2435274066518,16.1219176129,11,0,0,0,0,,0,,0
2012,1,422,46.5314675757573,-84.2259998484855,16.0112456189,11,0,0,0,0,,0,,0
2012,1,39,46.4691685890927,-84.2899158459091,15.8678816724,11,0,0,0,0,,0,,0
2012,1,292,46.33663541,-84.2097710193333,19.2221209737,12,0,0,0,0,,0,,0
2012,1,291,46.3319833756785,-84.2102863094223,20.1515144327,13,0,0,0,0,,0,,0
2012,1,44,46.4947865384615,-84.2981128205139,17.9203673876,13,0,0,0,0,,0,,0
2012,1,231,46.348220652475,-84.2135627541779,18.4505592415,14,0,0,0,0,,0,,0
2012,1,14,46.4499921196206,-84.2636553719183,27.6205262427,18,0,0,0,0,,0,,0
2013,1,112,46.5005914583375,-84.3175868749875,17.0811833756,8,2,2841.00991943473,6084.99885334466,48527.8114057632,0.379778120342599,18429.8010000209,0.7517510149766,36480.8314788755
2013,1,172,46.46433733334,-84.282073,6.91079272485,5,5,6492.36039764422,11684.7217086711,44867.3570031439,0.00878562337758812,394.187700577413,0.327528024460508,14695.3168020041
2013,1,6,46.4638974074111,-84.2870377777778,12.5434600281,9,1,1455.73594824829,4367.20784474486,18259.9656783206,0.0949084362177891,1733.02478791991,1,18259.9656783206
2013,1,39,46.46927283333,-84.29020250001,15.8678816724,10,17,9855.80515413324,18237.7128970834,156390.749972016,0.000229952834252609,35.9624962069562,0,0
2013,1,1,46.481885,-84.30180083335,2.29136522759,2,3,9291.43178271,5441.05632441779,21290.0637014263,0.000433000811357337,9.21861485656695,0,0
2013,1,111,46.4989776388833,-84.31170680555,18.1841655738,12,10,4867.44690579417,13407.7438393113,88510.4604566417,1.19792380490032e-05,1.060287875637,0,0
2013,1,132,46.51762916665,-84.2388363888833,12.9645539405,6,5,4558.01001538937,8772.35959132708,59092.5667058547,3.00235439081476e-06,0.177416827113837,0,0
2013,1,32,46.43651033332,-84.25878199998,15.8548800166,5,4,4326.24336828129,7037.05730175328,68592.0695267113,2.00314600326474e-06,0.137399929928089,0,0
2013,1,151,46.49018449999,-84.29841816668,14.0208543809,10,5,3092.91406472952,5011.73271175521,43365.29771421,0.000821433888467592,35.6217251259383,0,0
2013,1,4003,46.4437105555556,-84.2619859259333,12.8782208766,9,5,3025.58726361755,9076.76179085264,38964.1810622946,4.01559715386847e-06,0.156464454576566,0,0
2013,1,171,46.46097625,-84.27892125,7.10892429768,4,2,2907.6520406723,3359.33895411456,20670.2782411341,6.95762299669808e-06,0.143816003238663,0,0
2013,1,34,46.49634,-84.32285083332,17.0849264646,10,5,2744.49009944442,5928.18181782241,46889.4115318306,1.88034630075969e-06,0.0881683315186764,0,0
2013,1,22,46.5034391666625,-84.327369166675,15.0406207007,8,3,2240.60723480706,4399.13498396021,33700.1235579773,1.4258160781948e-05,0.480501780061155,0,0
2013,1,366,46.5104072222167,-84.2473172222,12.4830503335,6,2,1780.80469398685,4362.06283182092,22229.8746291709,1.49347882263356e-06,0.0331998469884657,0,0
2013,1,5,46.491572083325,-84.284335416675,6.32677310875,4,1,1384.9301428054,2769.86028561079,8762.13878499848,1.05552652571427e-06,0.00924866990955573,0,0
2013,1,363,46.503361666675,-84.2536285416625,14.3973381906,8,2,1329.04006639505,3759.09297366623,19134.639304747,1.37960290674414e-06,0.0263982040043295,0,0
2013,1,421,46.5319853703667,-84.2293492592667,12.095131876,9,2,1244.0042296629,3732.01268898871,15046.3952120746,4.45666686354123e-06,0.0670567709573982,0,0
2013,1,19,46.4556085,-84.27431050001,14.2607078187,10,2,1086.17694510348,2290.1438157455,15489.6520535289,2.53752878722783e-06,0.0393054379899722,0,0
2013,1,362,46.50058033332,-84.256217,8.30113420816,5,1,1048.94306471451,2345.50799722859,8707.41715691377,9.62748940496124e-07,0.0083830566422765,0,0
2013,1,40,46.4402495454455,-84.2580007575636,15.3234342785,11,2,992.786083945609,3292.69893753386,15212.8923099499,2.46098469104452e-06,0.0374386950812957,0,0
2013,1,365,46.5080161904857,-84.2492154761857,14.2393451991,7,1,760.891162411115,2013.12879052667,10834.5919205163,1.31561998084076e-06,0.0142542056148871,0,0
2013,1,4001,46.4507460416625,-84.26934333335,14.283119466,8,1,714.321968661583,2020.40763196452,10202.7460155817,4.04089492310112e-06,0.0412282245760543,0,0
2013,1,24,46.5284102083375,-84.127454791675,18.6177090826,8,1,705.277828941083,1994.82694185906,13130.6574416328,4.28113981397435e-06,0.0562141803570328,0,0
2013,1,4002,46.4471357407333,-84.2657627777778,14.1261004503,9,1,611.898721388333,1835.696164165,8643.74280374172,1.80508524691502e-06,0.0156026926131621,0,0
2013,1,20,46.4970929629667,-84.2710175925889,13.6268656717,9,1,585.696637001597,1757.08991100479,7981.2093967872,1.12128931595648e-06,0.00894924482502899,0,0
2013,1,44,46.49492016667,-84.29949266668,17.9203673876,10,1,550.708849249499,1741.49429123873,9868.90490215345,1.83811327100443e-06,0.0181401650709289,0,0
2013,1,27,46.5102625,-84.34484,4.32900875487,2,0,0,0,0,,0,,0
2013,1,3,46.50911666665,-84.34328833335,3.53626582652,2,0,0,0,0,,0,,0
2013,1,2,46.4936408333,-84.2753375,2.8166927285,2,0,0,0,0,,0,,0
2013,1,45,46.519003333325,-84.24206333335,13.5340058586,4,0,0,0,0,,0,,0
2013,1,367,46.51406916665,-84.24684,10.6434890394,4,0,0,0,0,,0,,0
2013,1,154,46.487410416675,-84.297898750025,9.22054492706,4,0,0,0,0,,0,,0
2013,1,364,46.506066,-84.25146566666,14.3311514181,5,0,0,0,0,,0,,0
2013,1,131,46.516077,-84.24153133334,11.6441116556,5,0,0,0,0,,0,,0
2013,1,531,46.52492166666,-84.23724366668,10.9565905143,5,0,0,0,0,,0,,0
2013,1,21,46.49336333332,-84.27888333332,10.5331187206,5,0,0,0,0,,0,,0
2013,1,7,46.49777,-84.30549233334,9.39663101255,5,0,0,0,0,,0,,0
2013,1,423,46.53211933334,-84.22256266664,9.30179502284,5,0,0,0,0,,0,,0
2013,1,37,46.53186933336,-84.13918566666,7.93582516221,5,0,0,0,0,,0,,0
2013,1,30,46.53246766666,-84.143408,7.73275893575,5,0,0,0,0,,0,,0
2013,1,152,46.4902675,-84.29326833335,14.5476265656,6,0,0,0,0,,0,,0
2013,1,156,46.4864761111167,-84.28966555555,11.6789810861,6,0,0,0,0,,0,,0
2013,1,532,46.52953416665,-84.2333925,9.28996348686,6,0,0,0,0,,0,,0
2013,1,18,46.5243276190429,-84.1102514285714,11.8107726292,7,0,0,0,0,,0,,0
2013,1,153,46.4899759523714,-84.2881680952286,10.8153694246,7,0,0,0,0,,0,,0
2013,1,422,46.53144395835,-84.22575875,16.0112456189,8,0,0,0,0,,0,,0
2013,1,43,46.529995625,-84.1861875000125,13.9499898225,8,0,0,0,0,,0,,0
2013,1,9,46.52745375,-84.1161360416625,12.5262470295,8,0,0,0,0,,0,,0
2013,1,361,46.498504375,-84.258931458325,10.8577082945,8,0,0,0,0,,0,,0
2013,1,38,46.5385216666625,-84.2020916666625,9.84898174676,8,0,0,0,0,,0,,0
2013,1,12,46.5095044444556,-84.2443340740778,15.8965223301,9,0,0,0,0,,0,,0
2013,1,8,46.49487400001,-84.287694,14.4915342642,10,0,0,0,0,,0,,0
2013,1,155,46.4863365151545,-84.2932798485,17.2156889419,11,0,0,0,0,,0,,0
2013,1,14,46.4497645370389,-84.2635887037056,27.6205262427,18,0,0,0,0,,0,,0
2014,1,3,46.50958083333,-84.34437583333,3.53626582652,2,5,17561.8698878655,24836.234576051,62103.4403342494,0.126518280252476,7857.22046885147,0.404109392190222,25096.5835263952
2014,1,112,46.5006634722225,-84.317592916665,17.0811833756,12,13,8944.48197964537,11609.3546751829,152782.336894072,0.271858379689125,41535.1585531406,0.37474529817743,57254.4623956136
2014,1,171,46.461174333332,-84.278787666668,7.10892429768,5,2,3298.01012014567,4694.85344718133,23445.3042770981,0.00608623191822178,142.693559223696,0.610079857895691,14303.5079016932
2014,1,153,46.4903944444433,-84.28879361111,10.8153694246,6,3,3416.67292898291,8369.1052939886,36952.5799299803,0.00404812776952459,149.58876497013,0.471434184215409,17420.709373945
2014,1,151,46.4900935416675,-84.2985029166663,14.0208543809,8,11,8037.9859527438,11578.0443121899,112699.43055914,0.000486236910075574,54.7986228823532,0.140928298698956,15882.5390130408
2014,1,4002,46.4469883333333,-84.2657562962967,14.1261004503,9,14,8834.4138237822,18542.4607044038,124795.817094266,1.73372571497284e-05,2.16361717217377,0,0
2014,1,4003,46.4440210416662,-84.2621879166662,12.8782208766,8,8,5517.72842514043,13602.2263001275,71058.5253960527,6.86356242050796e-06,0.487714624565058,0,0
2014,1,4001,46.4507959259278,-84.2693125925922,14.283119466,9,4,2726.58493997816,6344.52989953807,38944.1384319045,7.70405970499642e-05,3.00027967639038,0,0
2014,1,367,46.513334999998,-84.245788666668,10.6434890394,5,2,2407.01978747324,3295.98420889651,25619.0887255904,1.84297770214365e-05,0.472154092705029,0,0
2014,1,362,46.500691944445,-84.2564352777767,8.30113420816,6,2,1789.96609463075,4384.50358872769,14858.7487795859,1.18669591934477e-06,0.0176328165433037,0,0
2014,1,111,46.499309500002,-84.3117445,18.1841655738,10,3,1612.76714707735,2597.11825598191,29326.8248344396,1.10783986846422e-06,0.0324894257670588,0,0
2014,1,22,46.5030316666671,-84.3245333333314,15.0406207007,7,2,1526.03169864417,4037.50036741395,22952.4639565519,2.14278914943181e-06,0.0491822907188241,0,0
2014,1,8,46.4946104166662,-84.2877664583337,14.4915342642,8,2,1332.84825739374,3769.86416438314,19315.0161910006,1.41901130755309e-06,0.0274082263806009,0,0
2014,1,32,46.436130666666,-84.258659666666,15.8548800166,10,2,1152.85126920626,3645.63581410772,18278.3185502503,9.17651613926085e-06,0.167731285174923,0,0
2014,1,34,46.496234666666,-84.322618666667,17.0849264646,10,2,1074.24632134819,2264.97004665672,18353.4194051008,1.53219740224237e-06,0.0281210615347602,0,0
2014,1,43,46.5300652083325,-84.1863395833325,13.9499898225,8,1,1053.12280747265,2978.6811143445,14691.0524460861,0.00183440204041215,26.9492965829022,0,0
2014,1,366,46.5103677083325,-84.2475341666662,12.4830503335,8,1,942.430803772347,2665.59684858606,11764.4111593311,0.000437952984832525,5.1522589820261,0,0
2014,1,131,46.5154888095257,-84.2419178571429,11.6441116556,7,1,856.510816719678,2266.11461627709,9973.30758411308,1.71897953134674e-05,0.171439115969156,0,0
2014,1,531,46.5244019047629,-84.2371126190457,10.9565905143,7,1,769.111805131938,2034.87856678308,8426.84310854475,1.69011400433951e-06,0.0142423255501234,0,0
2014,1,20,46.497099166665,-84.2716695833337,13.6268656717,8,1,709.748123364043,2007.47084386056,9671.64233782297,6.42698281468552e-06,0.0621594790949732,0,0
2014,1,152,46.4905529629622,-84.2928331481489,14.5476265656,9,1,623.029992020583,1869.08997606175,9063.60766308418,5.09444154389021e-06,0.0461740194163378,0,0
2014,1,422,46.5315537179462,-84.2259628205131,16.0112456189,13,1,439.58274994559,1584.93814473829,7038.26737921033,4.50531089439316e-06,0.0317095827012083,0,0
2014,1,14,46.44984627451,-84.2632497058824,27.6205262427,17,1,360.617402173328,1486.86363959648,9960.44242030271,3.0277955154108e-05,0.301581828917,0,0
2014,1,2,46.49342333333,-84.27485666667,2.8166927285,1,0,0,,0,,0,,0
2014,1,25,46.51747833333,-84.11362666667,2.6143556753,1,0,0,,0,,0,,0
2014,1,27,46.51066833333,-84.34443,4.32900875487,2,0,0,0,0,,0,,0
2014,1,1,46.481285833335,-84.3013375,2.29136522759,2,0,0,0,0,,0,,0
2014,1,38,46.5385688888867,-84.2030161111133,9.84898174676,3,0,0,0,0,,0,,0
2014,1,37,46.53139,-84.1371822222233,7.93582516221,3,0,0,0,0,,0,,0
2014,1,31,46.5221766666667,-84.23361388889,3.44404218146,3,0,0,0,0,,0,,0
2014,1,30,46.53192083333,-84.1452754166675,7.73275893575,4,0,0,0,0,,0,,0
2014,1,423,46.531870333336,-84.222531666666,9.30179502284,5,0,0,0,0,,0,,0
2014,1,172,46.46414566667,-84.281837333334,6.91079272485,5,0,0,0,0,,0,,0
2014,1,5,46.491630666666,-84.284039666666,6.32677310875,5,0,0,0,0,,0,,0
2014,1,421,46.53252611111,-84.2300572222217,12.095131876,6,0,0,0,0,,0,,0
2014,1,21,46.493377222225,-84.2799958333333,10.5331187206,6,0,0,0,0,,0,,0
2014,1,7,46.4977152777783,-84.305664444445,9.39663101255,6,0,0,0,0,,0,,0
2014,1,532,46.529255,-84.2334880555567,9.28996348686,6,0,0,0,0,,0,,0
2014,1,361,46.4981921428586,-84.2589459523814,10.8577082945,7,0,0,0,0,,0,,0
2014,1,154,46.4872976190471,-84.2971866666671,9.22054492706,7,0,0,0,0,,0,,0
2014,1,363,46.50353375,-84.2535768750012,14.3973381906,8,0,0,0,0,,0,,0
2014,1,132,46.5175714583337,-84.2391133333325,12.9645539405,8,0,0,0,0,,0,,0
2014,1,6,46.464026875,-84.2868439583337,12.5434600281,8,0,0,0,0,,0,,0
2014,1,18,46.5238945833325,-84.109845,11.8107726292,8,0,0,0,0,,0,,0
2014,1,156,46.4869322916662,-84.2887581250013,11.6789810861,8,0,0,0,0,,0,,0
2014,1,12,46.5091874074067,-84.2441222222222,15.8965223301,9,0,0,0,0,,0,,0
2014,1,364,46.5058892592589,-84.2511494444445,14.3311514181,9,0,0,0,0,,0,,0
2014,1,19,46.4560090740744,-84.27489537037,14.2607078187,9,0,0,0,0,,0,,0
2014,1,45,46.5183514814822,-84.2429137037033,13.5340058586,9,0,0,0,0,,0,,0
2014,1,9,46.52759962963,-84.11599,12.5262470295,9,0,0,0,0,,0,,0
2014,1,40,46.439897666668,-84.257803666668,15.3234342785,10,0,0,0,0,,0,,0
2014,1,365,46.507939833334,-84.249131500001,14.2393451991,10,0,0,0,0,,0,,0
2014,1,24,46.5287869696964,-84.1271710606054,18.6177090826,11,0,0,0,0,,0,,0
2014,1,44,46.4946157575745,-84.2984728787882,17.9203673876,11,0,0,0,0,,0,,0
2014,1,155,46.4864528787873,-84.2930410606073,17.2156889419,11,0,0,0,0,,0,,0
2014,1,39,46.4692555555542,-84.2902284722233,15.8678816724,12,0,0,0,0,,0,,0
2015,1,112,46.5006940740739,-84.3174986111122,17.0811833756,18,8,3345.69798160237,6330.88583771193,57148.4807431248,0.053821595809105,3075.82243166089,0.399886668318902,22852.9155638551
2015,1,44,46.4946475000006,-84.2981477083331,17.9203673876,16,1,693.549947647532,2774.19979059013,12428.6698634945,0.0454978942989027,565.478307725231,1,12428.6698634945
